,ID,Name,Age,Nationality,Rating,Club,Value,Wage,International_Reputation,Skill_Moves,Body_Type,Attack_Work Rate,Defence Work Rate,Region,Population,GDP,Pop_Density,Area,Weight,Height,Leg Work
164,173909,K. Boateng,31,Ghana,81,Sassuolo,103,6,3,Good,Normal,High,Medium,SUB-SAHARAN AFRICA,22409572,2200,"93,6",239460,68,179,Right
165,215864,J. Dodoo,23,Ghana,66,Blackpool,473,8,1,Average,Normal,Medium,Low,SUB-SAHARAN AFRICA,22409572,2200,"93,6",239460,85,175,Right
166,237214,L. Abubakar,23,Ghana,69,Columbus Crew SC,336,3,1,Bad,Stocky,Medium,High,SUB-SAHARAN AFRICA,22409572,2200,"93,6",239460,66,183,Right
167,244513,I. Sadiq,18,Ghana,54,FC Nordsj_¶lland,258,2,1,Average,Normal,Medium,Medium,SUB-SAHARAN AFRICA,22409572,2200,"93,6",239460,80,179,Right
168,242045,M. Ashimeru,20,Ghana,60,FC St. Gallen,575,11,1,Bad,Lean,Medium,Medium,SUB-SAHARAN AFRICA,22409572,2200,"93,6",239460,73,175,Right
169,221695,G. Donsah,22,Ghana,76,Bologna,569,25,1,Average,Normal,Medium,Medium,SUB-SAHARAN AFRICA,22409572,2200,"93,6",239460,65,196,Right
170,220491,E. Gyasi,24,Ghana,63,Spezia,465,21,1,Average,Lean,Medium,Low,SUB-SAHARAN AFRICA,22409572,2200,"93,6",239460,83,159,Right
171,188337,M. Wakaso,27,Ghana,75,Deportivo Alav_©s,652,15,1,Average,Stocky,High,High,SUB-SAHARAN AFRICA,22409572,2200,"93,6",239460,67,179,Right
172,238815,L. Riveros,19,Paraguay,64,CD Universidad de Concepci__n,899,21,1,Average,Normal,High,Medium,LATIN AMER. & CARIB,6506464,4700,"16,0",406750,79,188,Right
173,232342,M. Lugo,28,Paraguay,66,Belgrano de C__rdoba,147,2,1,Average,Normal,Medium,Low,LATIN AMER. & CARIB,6506464,4700,"16,0",406750,80,163,Right
174,198129,C. Ort__z,29,Paraguay,77,Monterrey,522,13,2,Average,Normal,Medium,High,LATIN AMER. & CARIB,6506464,4700,"16,0",406750,69,177,Right
175,228730,S. Salcedo,20,Paraguay,73,Club Atl_©tico Hurac_°n,933,0,1,Bad,Normal,Medium,High,LATIN AMER. & CARIB,6506464,4700,"16,0",406750,65,196,Right
176,225878,C. Dom__nguez,23,Paraguay,75,Club Am_©rica,877,26,1,Average,Normal,High,Medium,LATIN AMER. & CARIB,6506464,4700,"16,0",406750,78,195,Right
178,190536,O. Mart__nez,32,Paraguay,74,Santos Laguna,879,23,1,Average,Stocky,Medium,Low,LATIN AMER. & CARIB,6506464,4700,"16,0",406750,79,177,Right
180,226286,G. _Åvalos,27,Paraguay,62,Godoy Cruz,613,13,1,Bad,Lean,High,Medium,LATIN AMER. & CARIB,6506464,4700,"16,0",406750,90,198,Right
181,245062,J. Gonz_°lez,26,Paraguay,65,Defensa y Justicia,705,11,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,6506464,4700,"16,0",406750,83,192,Right
182,215107,H. Villalba,23,Paraguay,75,Atlanta United,406,25,1,Good,Normal,High,Medium,LATIN AMER. & CARIB,6506464,4700,"16,0",406750,67,172,Right
183,220575,PC,24,Brazil,63,Orlando City SC,796,0,1,Bad,Normal,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,86,186,Right
184,234016,Welliton Helmes,30,Brazil,67,Internacional,460,10,1,Average,Lean,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,78,185,Right
185,238621,Rodrigo Bec_£o,22,Brazil,71,PFC CSKA Moscow,497,2,1,Bad,Normal,Low,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,81,194,Right
186,236165,Paulo Daineiro,34,Brazil,69,Cear_° Sporting Club,391,9,1,Average,Normal,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,88,166,Right
187,230654,J__nior Tavares,21,Brazil,65,Sampdoria,944,9,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,72,179,Right
188,230435,Luis Couprins,30,Brazil,73,Atl_©tico Paranaense,130,20,1,Bad,Normal,Low,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,67,199,Right
189,184858,Alan Kardec,29,Brazil,76,Chongqing Dangdai Lifan FC SWM Team,972,1,1,Average,Normal,Medium,Low,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,88,175,Right
190,240044,Luan,22,Brazil,63,SKN St. P__lten,988,9,1,Bad,Lean,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,85,195,Right
191,216373,Marcelo Goiano,30,Brazil,78,SC Braga,223,24,1,Average,Lean,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,70,173,Right
192,230269,Claudio Co__ntra,34,Brazil,78,Internacional,186,11,1,Good,Normal,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,71,158,Right
193,195096,Frans_©rgio,27,Brazil,74,SC Braga,683,11,1,Average,Normal,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,70,183,Right
194,184999,Maur__cio,29,Brazil,76,PAOK,849,10,1,Average,Lean,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,70,186,Right
195,236191,Enzio Juli_£o,34,Brazil,68,Bahia,427,23,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,78,174,Right
196,230511,Em__lio Trev_µes,30,Brazil,66,Vit__ria,315,23,1,Average,Lean,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,83,194,Right
197,159168,Thiago Xavier,34,Brazil,64,Valenciennes FC,756,9,1,Bad,Normal,Medium,High,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,72,175,Right
198,190139,Ada__lton,27,Brazil,67,J__bilo Iwata,835,19,1,Average,Normal,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,73,174,Right
199,183245,Kadu,31,Brazil,71,G__ztepe SK,304,2,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,81,186,Right
200,168609,Miranda,33,Brazil,85,Inter,992,9,3,Bad,Lean,Medium,High,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,72,161,Right
201,137809,V_°gner Love,34,Brazil,77,Be_üikta_ü JK,806,42,3,Good,Stocky,High,Low,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,96,170,Right
202,212462,Alex Telles,25,Brazil,84,FC Porto,403,30,3,Average,Lean,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,91,160,Right
203,241509,Mauro J__nior,19,Brazil,70,PSV,386,42,1,Average,Lean,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,92,190,Right
204,243662,Kalindi,24,Brazil,70,CD Nacional,646,31,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,86,200,Right
205,230459,Tiago Pombeira,30,Brazil,71,Atl_©tico Mineiro,640,41,1,Average,Lean,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,76,160,Right
206,239018,Junio,21,Brazil,64,Rio Ave FC,413,31,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,91,179,Right
207,230448,Porphirinho,30,Brazil,72,Chapecoense,640,37,1,Bad,Normal,High,High,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,68,183,Right
208,230324,Adrianiscito,26,Brazil,74,Gr_™mio,312,40,1,Worst,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,92,193,Right
209,234853,Jean Cl_©ber,28,Brazil,71,Clube Sport Mar__timo,805,44,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,81,163,Right
210,225294,Edson Farias,26,Brazil,70,CD Feirense,523,30,1,Average,Stocky,Medium,High,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,67,168,Right
211,230393,Paolito Serra,26,Brazil,73,Botafogo,688,29,1,Bad,Stocky,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,92,159,Right
212,200438,Guilherme,27,Brazil,73,Yeni Malatyaspor,351,43,1,Good,Stocky,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,77,177,Right
213,230198,Juli Piresinho,30,Brazil,73,Bahia,491,30,1,Average,Stocky,Low,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,79,200,Right
214,230489,Diogildo Peixe,30,Brazil,70,Sport Club do Recife,528,52,1,Average,Lean,High,Low,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,79,182,Right
215,230184,Ronaldo Esler,30,Brazil,78,Atl_©tico Mineiro,391,28,1,Good,Lean,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,67,201,Right
216,230498,Luimo Boas Santos,30,Brazil,79,Santos,383,45,1,Good,Normal,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,70,175,Right
217,230480,Raphael Paneira,30,Brazil,70,Gr_™mio,485,28,1,Good,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,85,199,Right
218,221401,Alem_£o,27,Brazil,67,Al Hazem,535,37,1,Bad,Normal,Medium,High,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,85,194,Right
219,230356,Ata__lfo Anjos,26,Brazil,68,Am_©rica FC (Minas Gerais),273,45,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,84,167,Right
220,188803,Taison,30,Brazil,82,Shakhtar Donetsk,923,41,2,Good,Lean,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,68,174,Right
221,241268,Felipe Ferreyra,20,Brazil,53,Curic__ Unido,821,40,1,Bad,Lean,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,86,182,Right
222,181371,L_©o Silva,32,Brazil,68,Kashima Antlers,324,52,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,83,196,Right
223,197688,Gabriel Silva,27,Brazil,73,AS Saint-_âtienne,474,37,1,Average,Normal,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,96,168,Right
224,245717,Lucas Rodrigues,18,Brazil,62,Moreirense FC,701,30,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,68,191,Right
225,246447,Nicolas Firmino,17,Brazil,48,New England Revolution,193,46,1,Bad,Lean,High,Low,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,95,181,Right
226,230487,Leo Caldeirinha,34,Brazil,74,Vit__ria,688,36,1,Good,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,89,169,Right
227,188086,Jefferson,29,Brazil,77,Sporting CP,144,49,2,Bad,Normal,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,96,195,Right
228,192708,Carlos Eduardo,28,Brazil,77,Al Hilal,205,34,2,Good,Normal,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,84,201,Right
229,230601,Crysan,21,Brazil,66,Al Batin,732,38,1,Average,Lean,High,Low,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,80,197,Right
230,230239,Claudiano Sobrino,34,Brazil,74,Chapecoense,502,52,1,Bad,Lean,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,78,164,Right
231,227964,Lucas Venuto,23,Brazil,68,FK Austria Wien,157,44,1,Average,Lean,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,67,171,Right
232,230330,Nivo Serpinho,34,Brazil,73,Chapecoense,984,31,1,Worst,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,88,198,Right
233,236001,Ra__,20,Brazil,64,Real Zaragoza,486,32,1,Average,Lean,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,70,171,Right
234,192202,Bruno C_©sar,29,Brazil,74,Sporting CP,711,47,1,Average,Stocky,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,83,181,Right
235,230270,Fabiem Jardim,34,Brazil,63,Paran_°,858,46,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,86,201,Right
236,225478,Serginho,24,Brazil,73,Kashima Antlers,338,46,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,71,199,Right
237,234014,Jorgino Baumer,34,Brazil,68,Chapecoense,711,29,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,86,196,Right
238,228173,Ricardo Lopes,27,Brazil,69,Jeonbuk Hyundai Motors,960,30,1,Good,Normal,High,Low,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,78,200,Right
239,229683,Rodrigo Pinho,27,Brazil,70,Clube Sport Mar__timo,704,38,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,75,170,Right
240,181006,Serginho,31,Brazil,71,Akhisar Belediyespor,465,32,1,Average,Lean,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,70,197,Right
241,207833,Leonardo,25,Brazil,64,Portimonense SC,882,50,1,Worst,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,69,194,Right
242,230658,Arthur,21,Brazil,82,FC Barcelona,296,47,1,Good,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,87,200,Right
243,230223,Sidnei Dalmeira,30,Brazil,65,Sport Club do Recife,109,42,1,Bad,Lean,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,92,195,Right
244,234701,Maycon,20,Brazil,72,Shakhtar Donetsk,195,28,1,Average,Normal,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,70,180,Right
245,236499,Douglas Luiz,20,Brazil,73,Girona FC,684,47,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,94,189,Right
246,230482,Marlon Nideiro,34,Brazil,74,Gr_™mio,387,30,1,Good,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,84,187,Right
247,230175,Freder Cabral,26,Brazil,73,Atl_©tico Mineiro,235,43,1,Worst,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,93,183,Right
248,236113,Jailson Oliva,26,Brazil,70,Atl_©tico Mineiro,684,28,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,96,188,Right
249,205594,Dener,26,Brazil,72,Portimonense SC,368,29,1,Average,Normal,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,88,184,Right
250,229949,Anderson Lopes,24,Brazil,69,FC Seoul,155,32,1,Good,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,83,188,Right
251,237529,Maximiano,23,Brazil,63,Minnesota United FC,319,33,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,70,161,Right
252,236074,Fred Soidares,34,Brazil,67,Paran_°,914,51,1,Bad,Lean,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,79,198,Right
253,202054,Naldo,29,Brazil,75,RCD Espanyol,832,35,1,Bad,Lean,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,91,189,Right
254,230302,Josu_© da Feira,26,Brazil,72,Vit__ria,405,31,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,88,201,Right
255,242384,Douglas,30,Brazil,72,Shimizu S-Pulse,515,37,1,Average,Stocky,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,85,164,Right
256,167379,Danilo Silva,31,Brazil,71,Los Angeles FC,618,53,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,66,188,Right
257,187550,Eduardo Neto,29,Brazil,68,Nagoya Grampus,852,41,1,Bad,Normal,Low,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,82,195,Right
258,238860,Jadson,26,Brazil,66,Portimonense SC,601,45,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,75,169,Right
259,224116,Dyego Sousa,28,Brazil,78,SC Braga,703,37,1,Average,Normal,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,72,191,Right
260,232469,Ramon Lopes,28,Brazil,67,Vegalta Sendai,385,51,1,Average,Lean,High,Low,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,85,182,Right
261,180281,Fernandinho,32,Brazil,72,Chongqing Dangdai Lifan FC SWM Team,872,39,1,Good,Normal,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,88,179,Right
262,145758,Freire,28,Brazil,66,Shimizu S-Pulse,177,35,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,79,168,Right
263,230499,Maicon Sampinho,26,Brazil,63,Chapecoense,200,50,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,96,186,Right
264,208001,Paulo Ot_°vio,23,Brazil,65,FC Ingolstadt 04,623,38,1,Bad,Normal,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,89,169,Right
265,209440,Romarinho,27,Brazil,72,Al Ittihad,908,36,1,Good,Lean,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,79,176,Right
266,236111,Vinicius Trieiro,26,Brazil,70,Botafogo,851,42,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,79,198,Right
267,234957,Platiny,27,Brazil,70,GD Chaves,703,47,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,83,169,Right
268,240122,Matheus,26,Brazil,70,Royal Antwerp FC,967,42,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,65,172,Right
269,230210,Eder Pinhan_ßos,34,Brazil,68,Botafogo,331,29,1,Bad,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,85,173,Right
270,152814,Bob_¥,33,Brazil,75,Alanyaspor,701,40,2,Average,Normal,High,Low,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,69,172,Right
271,230333,Jonas Damasto,34,Brazil,72,Paran_°,643,49,1,Bad,Lean,High,Low,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,87,190,Right
272,230190,Renatao Baumer,34,Brazil,69,Vit__ria,856,35,1,Bad,Stocky,High,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,68,186,Right
273,230495,H_©lton Celanova,26,Brazil,74,Internacional,624,29,1,Average,Stocky,Medium,Low,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,88,186,Right
274,189425,Bruno Gallo,30,Brazil,70,GD Chaves,431,45,1,Average,Normal,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,92,198,Right
275,229927,Gerson,21,Brazil,73,Fiorentina,916,42,1,Average,Lean,Medium,Medium,LATIN AMER. & CARIB,188078227,7600,"22,1",8511965,90,178,Right
276,209062,P. Frick,26,Sweden,66,IF Elfsborg,234,27,1,Bad,Stocky,High,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,95,201,Right
277,207926,A. Linde,24,Sweden,69,Molde FK,196,47,1,Worst,Lean,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,74,169,Right
278,176631,B. Lekstr__m,37,Sweden,58,Hammarby IF,335,45,1,Worst,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,83,162,Right
279,214656,B. Nordstr__m,22,Sweden,60,IFK G__teborg,361,40,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,67,198,Right
280,242393,B. Hussein,18,Sweden,57,AIK,954,46,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,90,158,Right
281,246151,A. Ahl Holmstr__m,19,Sweden,52,Kalmar FF,432,31,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,77,184,Right
282,204180,S. Suljevic,23,Sweden,63,Dalkurd FF,202,32,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,88,189,Right
283,197996,E. Larsson,26,Sweden,66,Malm__ FF,374,50,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,83,163,Right
284,232291,S. Silva,28,Sweden,65,AIK,763,42,1,Average,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,85,178,Right
285,188985,L. Kalludra,26,Sweden,63,Kristiansund BK,129,50,1,Average,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,70,197,Right
286,220649,S. Vecchia,23,Sweden,64,IK Sirius,368,39,1,Average,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,93,189,Right
287,191157,M. Dyrestam,26,Sweden,65,Kalmar FF,451,52,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,69,197,Right
288,202040,E. Demir,28,Sweden,69,SV Zulte-Waregem,592,51,1,Average,Lean,High,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,71,160,Right
289,188625,J. Ekstrand,29,Sweden,66,AIK,922,33,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,90,201,Right
290,233040,J. Augustinsson,22,Sweden,64,Djurg_•rdens IF,876,39,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,90,158,Right
291,185438,N. B_§rkroth,26,Sweden,66,Djurg_•rdens IF,591,45,1,Average,Normal,Medium,Low,WESTERN EUROPE,9016596,26800,"20,0",449964,80,184,Right
292,237352,K. Skoglund,30,Sweden,60,GIF Sundsvall,985,45,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,92,166,Right
293,192169,E. Friberg,32,Sweden,67,BK H_§cken,608,51,1,Bad,Lean,Medium,High,WESTERN EUROPE,9016596,26800,"20,0",449964,85,160,Right
294,237152,D. Irandust,20,Sweden,67,BK H_§cken,468,37,1,Average,Lean,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,87,171,Right
295,192264,Z. Jovanovic,31,Sweden,64,Trelleborgs FF,400,45,1,Average,Lean,High,Low,WESTERN EUROPE,9016596,26800,"20,0",449964,71,171,Right
296,243254,F. H__rberg,19,Sweden,60,Trelleborgs FF,574,33,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,79,178,Right
297,181445,R. Bengtsson,32,Sweden,73,Malm__ FF,882,51,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,84,179,Right
298,208316,A. Blomqvist,26,Sweden,68,IFK Norrk__ping,138,48,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,80,186,Right
299,245434,S. Kayembe,17,Sweden,52,IK Sirius,825,49,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,65,176,Right
300,226654,S. Ring,23,Sweden,63,_ñrebro SK,796,34,1,Bad,Lean,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,70,183,Right
301,191111,E. Salomonsson,29,Sweden,67,IFK G__teborg,989,28,1,Bad,Normal,High,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,67,187,Right
302,222145,S. Ohlsson,25,Sweden,62,Trelleborgs FF,988,27,1,Bad,Lean,Medium,High,WESTERN EUROPE,9016596,26800,"20,0",449964,90,185,Right
303,176794,O. Toivonen,31,Sweden,75,Melbourne Victory,973,29,2,Average,Lean,Medium,Low,WESTERN EUROPE,9016596,26800,"20,0",449964,76,200,Right
304,199049,R. Magyar,27,Sweden,66,SpVgg Greuther F_ºrth,747,34,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,82,162,Right
305,190209,J. Hopf,31,Sweden,76,MKE Ankarag_ºc_º,120,51,1,Worst,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,69,201,Right
306,224389,J. Larsson,21,Sweden,67,IFK Norrk__ping,428,49,1,Average,Lean,Medium,High,WESTERN EUROPE,9016596,26800,"20,0",449964,77,185,Right
307,192129,K. Nordfeldt,29,Sweden,72,Swansea City,941,38,2,Worst,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,70,182,Right
308,231514,R. Gojani,25,Sweden,65,IF Elfsborg,812,30,1,Average,Lean,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,70,171,Right
309,206626,M. Ishak,25,Sweden,73,1. FC N_ºrnberg,466,29,1,Average,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,67,191,Right
310,213612,H. Aiesh,23,Sweden,69,_ñstersunds FK,613,33,1,Average,Lean,Medium,High,WESTERN EUROPE,9016596,26800,"20,0",449964,69,197,Right
311,189300,M. Johansson,26,Sweden,72,Panathinaikos FC,834,31,1,Average,Lean,High,Low,WESTERN EUROPE,9016596,26800,"20,0",449964,76,180,Right
312,192126,N. Bahoui,27,Sweden,68,Grasshopper Club Z_ºrich,604,30,1,Average,Normal,High,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,75,158,Right
313,202079,D. Blazevic,25,Sweden,59,Hammarby IF,559,36,1,Worst,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,86,162,Right
314,226805,A. Sj__berg,27,Sweden,69,Colorado Rapids,694,34,1,Bad,Lean,Low,High,WESTERN EUROPE,9016596,26800,"20,0",449964,85,186,Right
315,212643,P. Cibicki,24,Sweden,69,Molde FK,765,31,1,Average,Lean,High,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,74,178,Right
316,242539,F. Brorsson,21,Sweden,59,Trelleborgs FF,562,41,1,Bad,Normal,Medium,Medium,WESTERN EUROPE,9016596,26800,"20,0",449964,69,198,Right
317,199131,A. Tinnerholm,27,Sweden,71,New York City FC,717,38,1,Average,Normal,High,High,WESTERN EUROPE,9016596,26800,"20,0",449964,89,160,Right
